레시피 제목,요리명,요리재료,레시피내용
 그릴 치킨샐러드 만들기,치킨샐러드, 닭가슴살(100g) 샐러드믹스 사과(OR 양파 올리브오일 발사믹식초,"['프레쉬한 닭가슴살 준비해주세요.오늘은 반을 자르지 않고 통으로 준비하고 통으로 구워줄겁니다. 반으로 슬라이스해서 구우면 굽는시간도 훨씬더 단축되고 좋지만 전 두툼한 식감을 위해!', '샐러드 믹스 야채는 차가운 얼음물에 담궈준후 체에 받쳐서 준비하고', '그릴은 예열한후 오일바르고 다시 예열해주세요.', '예열된 그릴게 닭가슴살 올려주고', '그릴자국 내주며 앞뒤로 노릇 하게 구워주세요.', '양파는 잘게 다져서 올리브오일과 발사믹식초등에 섞어놓고', '단맛을 원하시는분들은 꿀을 1~2Ts 넣어주세요. 저는 꿀을 생략!!! 토마토도 있으심 넣어주심 좋아요.', '샐러드접시에 샐러드야채를 올려준후', '구워준 닭가슴살을 얇게 잘라서 올려준후 토마토 또는 사과를 잘라서 같이 올려주면 완성입니다.']"
유자청을 활용한 백종원의 코울슬로 업그레이드 버전!,코울슬로, 양배추 노란 빨간 유자청 마요네즈 식초 소금,0
든든한 한끼 식사도 되는 닭가슴살과일샐러드! 과일요리!,닭가슴살과일샐러드, 닭가슴살 사과1/4 배(大) 노랑파프리카 빨강파프리카 적양파 무순 귤1~2개 닭가슴살 화이트와인 소금 후춧가루 발사믹드레 발사믹식초 올리브오일 다진적양파1큰 소금1꼬 검은깨,"['무순은 깨끗이 씻어 물기를 빼고, 사과과 배는 채썰어주세요. 귤은 껍질을 깨끗하게 씻어 얇게 슬라이스하거나 껍질을 벗겨 슬라이스 해주세요.', '달구어진 팬에 오일을 조금 두르고, 밑간해둔 닭가슴살을 넣어준뒤', '노릇노릇하게 구워준뒤 키친타올에 올려 기름기를 빼주세요.', '얇게 슬라이스 한 귤은 껍질을 벗겨준뒤, 접시 맨 아래에 깔고 그 위에 손질해둔 사과, 배, 파프리카, 적양파, 무순을 기호에 맞게 올려주세요.', '발사믹 드레싱은 분량의 재료대로 만들어주세요. 검은깨는 제 취향이라 패쓰하셔도 되요~', '구운 닭가슴살을 올리고, 그 위에 다시 무순을 무순은 서로 교차해서 올려주세요.', '요 닭가슴살과일샐러드도 지난 2015 대한민국 과일산업대전 이연화의 과일요리 쿠킹클래스 2회차에 선보였었던 과일요리에요. 샐러드이긴 하지만 든든한 한끼식사로도 손색이 없는 과일요리랍니다.^ ^']"
마카로니 콘샐러드 마카로니 샐러드 만들기,마카로니콘샐러드, 마카로니 오이 당근 양파 옥수수통조림 맛살 파프리카 소금 마요네즈 설탕,"['재료:마카로니 1컵(종이컵기준) 오이 반개,당근1/4개,양파 1/2개,옥수수통조림 1/2,맛살2개,파프리카1/4개소금1/3숟가락,마요네즈 1/2컵(종이컵기준)설탕 1숟가락', '물컵으로 3컵정도의 물을 넣고 펄펄 끓여주세요물이 펄펄 끓으면, 마카로니를 넣어주세요.', '마카로니를 넣고, 소금 1/3숟가락을 넣고 15분정도 끓여주세요', '마카로니가 끓고 있는동안,야채를 준비해줍니다.오이 반개,당근1/4개,양파 1/2개,옥수수통조림 1/2,맛살2개,파프리카1/4개를 준비해주세요오이대신,완두콩이 들어가도 맛있답니다^^', '모든 야채를 다 썰어주 준비해 줍니다.특히 오이를 넣으실거면, 오이는 길게 4등분을 한후,가운데 씨부분을 제거한후 썰어주세요', '양파는 소금을 조금 넣은 물에 넣고 매운맛을 제거해줍니다.10분정도 절인뒤 물기를 꼬옥 짜줍니다.', '데쳐진 마카로니를 찬물에 헹구어 준뒤 채반에 놓고 물기를 빼줍니다.', '옥수수콘 통조림 반통정도를 채반에 놓고, 국물을 제거해 줍니다.', '넓은 볼에 마카로니와 준비해둔 야채와, 옥수수 통조림을 넣어줍니다.', '마요네즈를 1/2컵을 넣고,', '설탕 한스푼을 넣어줍니다.그리고 잘 버무려 주면 끝~!간을 보시고, 달달하게 드시길 바라시는 분들은 설탕을 더 넣으셔도 됩니다.']"
튤립토마토 샐러드,토마토샐러드, 방울토마 바질이나어린 크림치즈나리코타치즈 발사믹소,"['방울토마토는 깨끗하게 씻은 후 십자로 칼집을 낸 후속을 살짝 파내고 물기를 닦은 다음', '크림치즈를 넣고 마무리해서 튤립토마토를 만들어 놓고', '어린잎 채소는 얼음물에 담궜다 꺼내 물기를 털어낸 후접시에 담고 발사믹 소스를 뿌려 장식을 한 다음', '좀전에 만들어둔 튤립토마토를 군데 군데 올려 놓으면 끝!발사믹소스 뿌려진 어린잎과 함께 샐러드로 먹는튤립토마토 완성~']"
크리스마스파티 굴카르파치오와 브루스케타만들기,카르파치오, 굴 바게 양파(살롯) 토마토 바질 로즈마리 레몬즙 올리브오일 꿀 올리브 소금 후추,"['먼저 양파나 샬롯을 다져서 준비해 놓습니다. 일단 다진 양파나 샬롯을 다진 다음에 차가운 물에 조금 담궈놓아 주세요. 그래야 아린 맛을 잡아 낼 수 있습니다.', '토마토도 깍둑썰기로 썰어 주시는데 토마토의 속은 빼고 겉만 사용해서 썰어 주세요.', '차가운 물에 담궈 두었던 샬롯을 물기를 빼주고는 거기에 토마토를 넣어 줍니다. ', '그리고 바질과 로즈마리를 잘게 다져서 넣어 주었습니다. 없으시면 바질가루를 조금 넣으셔도 되고요. 그것도 없으시면 미나리를 송송 다져서 넣으셔도 좋습니다. 참 참나물도 좋아요 !!!', '이제 섞어주시만 하면 되는데요. 먼저 올리브오일을 넣어 주시고 ', '소금과 후추로 간을 맞춰 줍니다.', '마지막으로 꿀과 레몬즙을 넣어 주었습니다. 이제 잘 섞어만 주시면 끝이죠!!! 초간단으로 에피타이저 두종류를 만들 수 있는거쥬~~~', '잘 섞어주고 이제 바게트 빵위에 올려 주면 그것이 바로 브루스케타가 되는 것이고요. 굴 위에 살포시 올려 주면 그것이 바로 굴카르파치오가 되는 것입니다.', '조그마한 종지에 굴을 2~3개 담고요. 그 위에 만들어 놓은 소스를 올려 주고 올리브를 썰어서 위에 올려 주면 굴 카르파치오 완성입니다.', '크림치즈를 만든 소스에 넣어서 두종류의 소스를 만들어 보았는데요. 그 소스는 바게트 위에 올려 놓으면 브루스케타가 완성됩니다.', '나무 도마가 있어서 그 위에 천을 깔아주고는 카르파치오와 브루스케타를 번갈아 가면서 올려 주었습니다.', '핑거푸드로 하나씩 하나씩 올려 놓고 원하는 만큼 가져다가 먹기에도 좋고요. 파티음식으로 괜찮지요.']"
양상추연어샐러드,양상추연어샐러드, 훈제연어 크래미 양파 양상추 소 식 마요네즈 플레인요구르트 레몬,"['양파는 채썰어서 소금과 식초와 설탕에 20분정도 절였다가 꽉 짜주고크래미는 결따라 찢습니다.', '마요네즈 1큰술 플레인요플레 1스픈 레몬즙 약간을 뿌려 버무려 냉장고에 차게 준비해놓구요.', '양상추는 한입에 먹기좋게 찢어서 접시에 올려놓아요.', '그위에 만들어놓은 샐러드를 조금씩 올립니다.', '슬라이스된 훈제연어를 돌돌 말아서 올립니다.', '그위에 블랙올리브를 올려줍니다.올리브 대신 케이퍼를 올려주셔도 되구요~']"
다이어트요리/ 단호박 요리/ 단호박고구마샐러드,단호박고구마샐러드, 단호박 고구마 견과류 플레인요거트 꿀,"['숟가락으로 단호박 속을 깨끗하게 퍼주고!', '단호박 껍질은 먼저 단호박을 전자레인지에 3분~5분 정도 돌려주시고 칼로 요로케 사각사각 껍질을 벗겨내면 금방 벗겨요! 감자칼은 너무 약해서 칼이 더 편해요!전자레인지', '모든 야채나 과일들이 껍질에 영양분이 많다고 하는 만큼 단호박도 마찬가지예요! 완전히 깨끗하게 벗겨내지 않아도 된답니당~ 고구마도 감자칼로 미리 껍질을 벗겨주세요! 나중에 벗기려면 뜨거워서...ㅠ∧ㅠ', '단호박과 고구마를 같이 넣고 쪄주세요~!', '단호박은 찌는데 10분! 고구마는 20분!단호박은 10분 정도면 충분히 익기 때문에 먼저 단호박을 빼내주시고 고구마를 10분 정도 더 쪄주세요!', '잘 쪄진 고구마랑 단호박을 그릇에 담아주고!', '플레인요거트 크게 3숟갈! 꿀도 크게 2숟갈! 맛보시면서 개인의 취향에 따라 플레인요거트만! 더 첨가하시면 될 것 같아요! 저는 너무 달지도 않고 적당히 단 게 저 비율이 딱 좋아요', '내가 좋아하는 견과류 잔뜩! 견과류가 오도독 씹히는 게 너무 좋아요~', '모든 재료를 다 넣고 요리조리 잘 섞어주면 끝!', '먹을 만큼만 덜어내고 나머지는 냉장실에 넣어놨어요! 시원하게 해서 먹을려구요ㅎㅎ', '초간단 다이어트요리 단호박고구마샐러드가 완성되었습니다!']"
새콤달콤아삭!~꼬소~한 양배추사라다!,양배추사라다, 양배 당근 마요네즈 케찹 설탕,"['양배추 하나면 끄~읕! 정말 간단 하쥬?!당근을 채썰어 넣으면 색이 이쁘긴 하지만 아시다시피 마이쏭은 당근이 떨어짐 ㅋㅋ깨끗히 씻어서~ 얇게 채썰어 물기를 없애 줍니다.토스트나 샐러드에\xa0넣을 양배추는, 채칼을 이용해 얇게~ 썰어 주지만,사라다는 좀 씹히는 맛이 있어야 맛있는 듯 해요ㅋ', '요렇게~ 볼에 넣고 마요네즈와 케찹을 2 : 1 비율로 넣어 주시고~설탕도 1작은술 넣어 주시면 끝!케찹을 많이 넣으면 짜지기도 하니 맛을 보면서 맞춰 주세요~!', '쉐킷쉐킷~ 해주면 !', '쫘좐~~~!! 색깔이 핑크핑크한게 좋구먼ㅋ', '양배추가~ 아삭! 아삭! 하니 식감도 굿~마요네즈의 꼬소~~함이 느끼할법도 하지만.요~ 케찹의 새~콤한 맛이 화~악! 잡아주니 계속 손이 가지요.오이를 채썰어 넣어 빵사이에 끼워 넣어 사라다빵을 만들어 먹어도 맛있답니다\xa0!']"
영양이 듬뿍 들어간 고소한 새송이버섯 샐러드,새송이버섯샐러드, 새송이버섯 당근 검은깨 플레인 꿀 레몬즙 소금,0
|해외자취Cook.feel通|112. KFC 코울슬로 따라잡기(코울슬로레시피/콘샐러드/양배추콘샐러드) ,KFC코울슬로, 캔옥수수 양배추작은거 피망 마요네즈 설탕 식초,0
딸기치즈샐러드 ,딸기치즈샐러드, 양배추 딸기 키위 플레인요거트 숙성치즈,"['양배추를 채 썰어 준비해주세요. 양배추대신 양상추를 사용하셔도 좋아요.', '딸기는 깨끗이 씻어 4등분 해주시구요.', '키위도 적당히 썰어 준비해주세요. 과일은 취향껏 준비해주셔도 좋아요.', '국산 모짜렐라치즈를 듬뿍 올린 딸기샐러드 요거트 뿌려 먹으니 넘 맛나네요. 연말상큼산뜻한 딸기치즈샐러드. 한접시 뚝딱 할거 같아요.']"
게살 마카로니샐러드,게살마카로니샐러드, ?마카로니 게맛살 양 파프리카 마요네즈 허니머스터드 후추 소금,0
케이준치킨 샐러드,케이준치킨샐러드, 치킨(남은것 양 토마 어린잎채소 허니머스터드소스 마요네즈 소금 후춧가루,0
파티요리 문어카르파치오와 굴초회  브루스케타만들기,카르파치오, 문 굴 초고추장 다진 쪽파 양파 토마토 미나리 샤프체다치즈 케이퍼 이태리파슬리 애플민트 유자청 레몬즙 꿀 올리브오일 소금 후추,0
담백하고 따뜻한 샐러드 |수란 샐러드|,수란샐러드, 달걀 아스파라거스 양송이버섯 그라나파다노치즈 오일 통후추 실란트로(혹은 발사믹크림,0
과일샐러드,과일샐러드, 사  감 옥수수 크랜베리 마요네 설,"['사과를 깍뚝 썰기로 썰어줍니다.', '귤을 한 알씩 떼줍니다.', '마요네즈를 넣고 버무려줍니다.']"
한 입에 쏘~옥! 미니 카프레제,카프레제, 방울토마토(본인먹을만큼 모짜렐라치즈(본인먹을만큼 바질 올리브오 발사믹식 소 후 이쑤시,"['필요한 방울토마토, 모짜렐라 치즈, 바질잎입니다.', '스낵용으로 나온 볼 모양의 모짜렐라 치즈인데 구하기 힘들다면 모짜렐라 스트링 치즈나 덩어리로 된 치즈를 작게 잘라서 사용하셔도 됩니다', '방울토마토와 미니 모짜렐라를 비교한 사진입니다.방울 토마토는 반으로 자르고 치즈는 삼등분해 주세요.', '꼬치에 토마토,치즈, 토마토, 치즈 순으로 재료를 끼우고 잘게 다진 바질 잎을 위에 얹어 줍니다.', '올리브오일과 발사믹 식초를 1:1로 섞어 소금, 후추로 간을 한 뒤, 꼬치 위에 뿌려 주면 완성~ 참 쉽죠, 잉? 당연히 맛도 좋습니다.']"
차돌박이 참나물 샐러드   쉽고 간단하지만 폼나고 맛있다.,차돌박이참나물샐러드, 참나물 차돌박이 다진마늘 참기름 간장 멸치액젓 식초 고춧가루 설탕 깨,0
브로컬리 건강샐러드,브로컬리샐러드, 브로컬리 베이컨 방울 구운 크랜베리 완두콩 디종 레드 엑스트라 코셔소금 후추,"['오븐은 섭씨 200도 (화씨 400도)로 예열해 놓은 후 베이킹 팬에 호일을 깔고 베이컨을 올려서 10분 동안 구워주세요.타지 않도록 주의하시구요. 오븐이 번거롭다면 후라이팬을 이용해서 구워도 괜찮습니다.오븐', '다 익은 베이컨은 키친 타올에 놓고 여분의 기름기를 빼준 다음,', '잘게 썰어 줍니다.', '끓는 물에 소금을 한 큰 술 넣고 손질한 브로컬리를 넣어 2분 동안 삶아 주세요. 삶은 브로컬리는 찬물에 헹궈 물기를 빼 줍니다.', '먹기 좋은 크기로 잘라서 그릇에 담고', '아몬드도 굵게 다져 줍니다.', '방울토마토는 깨끗이 씻어 놓고 완두콩도 준비해 놓은세요. 전 냉동 완두콩을 살짝 삶아서 사용했습니다.', '그룻에 베이컨을 제외한 모든 재료를 섞은 후 랩을 씌워 차게 냉장보관합니다.', '분량의 드레싱 재료를 섞어 드레싱을 만드세요.소금과 후추로 간을 맞춥니다.', '샐러드 접시에 브로컬리 믹스를 원하는 만큼 담고 베이컨 다진 것과 드레싱을 뿌려 섞으며 비타민과 단백질 등이 풍부한 영양 샐러드를 드실 수 있어요.']"
딸기떡 샐러드,딸기떡샐러드, 떡국떡 데친 딸기(취향껏) 플레인요거트 숙성치즈(선택),0
