레시피 제목,요리명,요리재료,레시피내용
오트밀 단호박 스프,오트밀단호박스프, 찐 오트밀 우유 현미차 소금 아가베시럽 오트밀,"['단호박은 찜기에 푹찐다음식혀서 믹서기에 현미차와함께 넣고 갈아줍니다', '냄비에 단호박과우유를 붓고약불에서 저어주면서 끓여주세요.폭폭 끓으면 오트밀을 넣어저어주면서 소금을 넣어취향껏 간을 해주세요', '완성그릇에 담기전에아가베시럽을 넣어 맛을내주시고 담아주세요토핑용 오트밀은 마른팬에한번 볶아주신후 얹어주세요쉽고 간단하게 바쁜아침에학생들이나 환자분과어르신들 입맛에영양듬뿍.오트밀 단호박수프맛있게 드셔보세요']"
옥수수스프만들기 콘스프 부드럽고 고소해요.,옥수수스프, 스위트콘(340g) 감자 양파 버터 생크림 우유 소금 후추 파슬리가루 아몬드슬라이스,0
양송이 아스파라거스 스프,양송이아스파라거스스프, 아스파라거스 양송이버섯 건조 말린 샐러리 유기농 생크림 우유 닭뼈 소금 후추,"['양송이버섯은 잘씻어서 껍질을 벗겨서 슬라이스해주세요.아스파라거스는 껍질이 쓰기때문에 벗기고 밑둥을2cm 정도 자릅니다샐러리도 껍질을 벗겨서잘게 자릅니다', '예열된 팬에 버터를 녹이고올리브유를 넣고 말린샬롯을넣어 볶아주다가 썰어논아스파라거스와 샐러리를넣어 볶아주시고 양송이를넣어 볶으세요.재료가 어느정도 익으면 약불로 줄여서 닭육수를넣어 끓이다가 재료가 다익으면 불을 끄고 믹서기에 갈아줍니다', '아스파라거스 .샐러리는충분히 볶아주세요', '2의재료에 갈릭그래뉼(건조마늘분말).을 넣어줍니다.약불에 끓인후 불을끕니다', '4의 끓여논 재료에 닭뼈육수를 넣고 찹쌀가루를 넣어줍니다.우유를 넣어주고 거의다끓어질때쯤 생크림.소금을넣어 끓으면 불을끄고후추가루를 뿌려줍니다', '베이컨 을 팬에서 구워주고살부분만 잘라서 얹어주고볶은양송이버섯.아스파라거스를 작게 잘라 얹어줍니다']"
아웃백 양송이스프 만들기 집에서 해봐요.,양송이스프, 양송이 양파 마늘 버터나 루재 밀가루 버터 우유 기 우유 생크림 소금 후추,"['양송이와 양파, 깐마늘은 다져서 준비해 주시는데 저는 잘게 다졌지만 좀더 양송이의 씹는 식감을 느끼고 싶으신 분들은 취향껏 원하는 크기로 다져주시면 되요.', '팬에 올리브유나 버터1스푼을 두르고 다진 마늘을 넣고 볶다가 양송이와 양파도 넣고 볶아주세요.', '볶은 양송이, 양파, 마늘은 따로 그릇에 빼놓고 팬을 정리하신후 루를 만들어 볼께요.', '먼저 버터 2스푼을 팬에 녹여주시는데 센불에서 녹이면 금방 타버릴 수 있기 때문에 약한불에서 저처럼 팬을 살짝 기울려서 들고 녹이시면 버터가 타지 않고 잘 녹는답니다.', '잘 녹인 버터에 밀가루 2스푼, 우유1스푼을 넣고 재빠르게 볶아주시면 루 완성!!!', '루에 그릇에 담아놓은 볶은 양송이, 양파, 마늘을 넣고 우유 500ml를 부어주세요.', '생크림도 250ml 부어주면 이제 맛있게 보글보글 끓이며 졸여줄 일만 남았네요.', '아웃백 양송이스프를 맛있게 만들기 위해서는 끓이는 동안 계속 저어 주셔야 한다는거... 잠시 방심하는 사이에 스프가 팬바닥에 눌러 붙을지도 모르기 때문에 농도를 확인하며 잘 저어 주셔야 한답니다.', '어느정도 걸죽하게 스프의 농도가 맞춰진 후 마지막으로 소금, 후추로 취향에 맞게 간을 하면 완성!!!']"
토마토 아로니아 면역증강 스프,토마토아로니아스프, 유기농토마토 샐러리 브로콜리 사과.껍질째작은거 아로니아가루 올리브유 생수,"['토마토는 익혀서 껍질벗긴후 잘게 썰어둔다사과도 갈기좋게 썬다브로콜리도 잘라둔다', '냄비에 익힌토마토와사과를 뺀 1의 재료를한데 넣어5분간 끓인다', '믹서기에 생수를 넣어가며 익힌토마토.샐러리.사과를순서대로 조금씩 넣어가며곱게 간다', '토마토만 접시에 담아봤어요', '아로니아가루를 뿌려서드세요']"
히포크라테스 수프,스프, 양파 마늘 대파 샐러리 파슬리가루 당근 유기농 생수또는버섯stock,"['모든재료는 깨끗히 손질해둔다.', '토마토는 열십자로칼집을 내고 마늘을 뺀 재료는 모두듬성듬성 썬다', '마늘은 칼등으로 두들기고그대로15분간 둔다', '냄비에 모두 담고 .파슬리가루를 넣고 생수또는 버섯물을 넣어 약불로50분간 끓여서 식힌후토마토 껍질은 건지고 믹서에 갈아 준다따뜻할때 드시면 더좋아요냉장보관후 2틀 유효합니다']"
봉골레 피쉬차우더,피쉬차우더, 우럭 양파 샐러리 베이컨 감자 타임 삶은 브로콜리 생선육수(물3L) 생선육 생선 샐러리 양 당 대파 우유 생크림 소금 후춧가루 화이트,"['모든 재료는 깨끗히 씻어손질해주세요', '베이컨은 키친타올에기름 제거해주세요.우럭은 껍질을 벗겨주세요.우럭살은 적당히 썰어준다', '양파.샐러리.감자.베이컨은적당히 썰어 놓는다.육수를 끓일 야채와 우럭머리.뼈.물3리터를 넣고끓어오르면 약불로 한시간끓인다', '냉비에 버터 두른후 양파.마늘을 볶다가 감자.샐러리.베이컨 볶은다육수를 넣어 한소끔 끓으면우럭살을 넣고 끓인다', '4의 재료에 타임을 뜯어넣고화이트와인을 넣어 끓이다가우유.생크림을 붓고.한소끔끓여주다가 소금후추로 간을 해준다', '병아리콩을 넣고완성접시에 담아내면훌륭한 영양간식이 되겠지요', '치아바타빵과 딸기샐러드를곁들였더니 한끼식사로도손색이 없답니다']"
호박고구마 표고수프,호박고구마표고버섯스프, 호박고구마 다진양파 건표고버섯 다진대파 다진마늘 우유 생크림 파슬리가루 슬라이스아몬드 올리브유 소금 후추,"['호박고구마는 껍질째 찜솥에반만 익혀주세요.껍질을 벗긴후 깍뚝썰기해주시고 표고버섯은 물에 불려서 같은 크기로썰어주세요.', '냄비에 양파.마늘을 볶다가표고버섯.대파를 넣어 볶아주세요.고구마를 넣고볶은후표고버섯 불린물 5큰술을넣어 살짝 끓여주세요', '2에 우유를 넣고치킨스톡을 넣어 끓여주세요', '3이 기포가 올라오면아몬드를 넣어 끓이다가블랜더로 갈아주세요', '다시 냄비에 4를 붓고끓이다가 기포가 올라올때생크림을 넣어 저어준후보글보글 끓으면 불을 끄고취향껏.소금.후추를 넣어주세요', '완성접시에 5를 담고깍뚝썬 고구마를 얹어파슬리가루를 뿌려주세요색도 이쁘고.구수한 호박고구마 표고 수프영양식입니다.입맛없을때 너무 좋네요']"
귀리 파이토 케미컬수프,파이토케미컬스프, 토마토 파프리카( 파프리카(노랑) 샐러리 대파 양파 마늘 버섯 불린 렌틸콩 소금 후추 치킨스톡,"['토마토는 꼭지를 떼고열십자로 칼집을내고샐러리는 깍뚝썬다', '대파.고추도 1cm로썰고파프리카도 듬성듬성썬다마늘은 칼등으로 쳐서으깬다', '냄비에 모든재료를넣고 버섯물을 넣어20분끓인다토마토 껍질을 벗겨낸다', '귀리와 렌틸을 씻어서체에 받친다', '3의 재료에 4를 넣고약불로 30분 끓여준다', '5의 재료가 어느정도익고 끓었으면 불을끄고토마토 껍질을 벗기고블랜더로 갈아준다음치킨스톡을 하나 넣고다시한번 끓인후 불을끈다소금.후추로 간한다', '완성접시에 꿀이나메이플시럽을 뿌려서뜨거울때 드심 든든한면역수프가 됩니다']"
현미포테이토 그린 스프,스프, 불린 감자 양파 시금치 멸치.다시마.표고 물 불린 소 후 국간장 마늘,"['감자.양파는 깍뚝썰기해주세요시금치는 3cm로썰어주세요', '멸치.다시마.양파를 넣어육수를 끓여주세요', '1의재료는 멸치육수3큰술을넣고 충분히 볶아주세요', '시금치는 믹서에 물1컵을넣어 갈아주세요', '3에4를 넣고 끓입니다', '불린콩을 껍질을 제거해서끓여주세요.', '5.에6 을 넣고 끓여줍니다다시 한데 모두넣고끓여줍니다', '7을 냄비에서 다끓여지면모든재료를 갈아줍니다', '낑깡색이 참곱습니다.완성그릇에 담아내니싱그러움이 한가득이예요']"
양송이 스프 ,양송이스프,버 양 물 스테이크 케첩 물엿 마늘 밀가 우 버,"['프라이팬을 달궈서 버터를 살짝 넣어줘요.', '버섯과 양파를 넣고 볶아줘요.', '마늘을 넣어서 향을 더해주고', '라면보다 쉬운 양송이 스프 건더기 푸짐해요.', '이제 루를 만드는법. 라면보다 쉬운 양송이 스프 레시피에서 이 과정이 가장 중요해요. 밀가루 1 우유 2를 섞어놓고', '버터를 약불에 살살 녹여줍니다. 불 조절 잘하셔서 태우지 마세요. 덩어리를 풀듯 잘 저어주는 게 라면보다 쉬운 양송이 스프 레시피에요.', '루가 잘 만들어졌으면 아까 볶아두었던 재료를 넣어줍니다.', '고소하고 깊은 향이 스멀스멀 올라오네요.', '우유를 부어 부드러움과 고소함을 더하고 생크림이 있으면 조금 넣어줍니다. 전 없어서 휘핑크림을 약간 넣었어요.', '마지막에 소금 간 간을 안 했을 때와 맛 차이가 확연하더라고요.', '전 농도가 걸쭉한 게 좋아서 조금 오래 끓였지만 조절은 우유로 하시면 돼요. 바게트에 발라먹어도 맛있고 버섯이 듬뿍 들어 있어서 씹는 식감도 풍성해요. 오늘 한 스테이크와도 환상궁합.']"
건강하고 가벼운 타라토르 수프 만들기,타라토르, 플레인요거트 마늘 소금 딜 오이 호두 올리브오일 물,0
우왕..맛있는 집밥백종원님의 감자스프!! 아침에 배가 불러서 더 이상은 못먹겠어요^^,감자스프, 감자 우유 소금 후추 양파(or대파흰부분) 설탕,"['대파의 흰부분을 잘게 잘라서 버터에 볶아준답니다.그리고 삶은 감자를 토막을내어서통에 담구요.볶아놓은 대파를 같이 섞어준답니다.대파아니고 양파를 사용하셔도 좋습니다.', '볶아놓은 대파를 같이 섞어준답니다.대파아니고 양파를 사용하셔도 좋습니다.우유를 2컵을 부어주시면 되시는데요..전 다른 요리를 해야 하기때문에 시간상 제빵기로 이용해서 스프를 만들려고 합니다.그래서 우유를 조금더 넉넉하게 부어주었어요...', '우유2컵을 부어서 도깨비방망이로 갈아준답니다아주 곱게 갈렸죠?', '제빵기틀에 갈아놓은 감자를 넣구요.소금약간, 후추 약간, 설탕도 약간만 넣어주신답니다.', '전 제빵기로 이용할 건데요.냄비에 하실 분들은 아주 약한 불에서은근하게 저어가시면 해주셔야 하신답니다. 어렵지 않으세요...전 30분코스로 된 제빵기에서 할거에요..', '제빵기에서 만들어진 감자스프를 꺼내어 볼께요..', '그리고 잠깐만!!!!!예전에 롤토스트 만들 때에 식빵모서릴 잘라서 버터에 파샥하게 구워놓은 것 있잖아요?오늘 그걸 꺼내 놓으셔서 이용하시면 되세요..', '제빵기에서 꺼내온 스프는 너무 맛있게 되었죠???', '스프에 약간의후추를 뿌려주시구요.만약 싱거우시다면 약간의 소금도 첨가해주시면 되세요..시작할때부터 약간씩만 넣어 준거라서 먹을 때에도 향미가 있어야겠죠??', '전 샐러리가루도 뿌려주었답니다.마트에 가면 팔지만 안 부려도 괜찮으세요..취향이죠.', '그 위에 크루통을 얹어 놓으시면 완성되는거에요...', '맛보시고 가실래요????ㅎ']"
#간단히 만드는 브라커리스프# ,브로콜리스프, 인스턴트크림스 브로콜 소 후,0
간지 브런치@ 브로콜리감자수프,브로콜리감자스프, 브로콜리 삶은 밀가루 버터 우유 파마산치즈가루 소금 식초,"['그릇에 물을 담고 식초 1T 넣은 식초물에 브로콜리를 담궈둔다. (세척효과)', '그동안 약불에서 팬에 버터를 4T넣은 후 밀가루를 4T 넣어 저어준다. (비율 1:1)', '이처럼 버터와 밀가루를 이용해 루를 만들어준다.', '루에 우유를 200ml 넣고 저어준다.', '그럼 크림소스는 일단 완성.', '냄비에 소금 한꼬집넣은 물을 끓이다가 팔팔끓으면 식초물에 담궈뒀던 브로콜리를 빼서 끓는 물에 넣어 데친다. (5초)', '바로 건져낸 브로콜리를 체에 받쳐 찬물로 식혀준다.', '믹서기에 데친 브로콜리를 물과 함께 넣고', '삶은 감자도 넣고', '물로 농도조절해가면서 갈아준다.', '믹서항 감자와 브로콜리를 냄비에 담고 이전에 만들어둔 크림소스를 3국자 넣어준다.', '소금간 살짝하고, 파마산치즈가루도 추가해준다.', '휘휘 저어주면 완성!', '데코♥', '베이컨과 스크럼블 그리고 브로콜리감자스프로 브런치 완성^^']"
백종원 감자스프,감자스프, 버터 채 삶은 우유 버터 자투리 소금 후춧가루,"['중약 불로 달군 팬에 버터를 넣고 녹으면 채 썬 양파를 넣고 숨이 죽을 정도로 볶는다.버터 2큰술, 양파 1/2개중약 불', '믹서에 토막낸 삶은 감자와 볶은 양파, 우유를 넣고 간다.채 썬 양파 1/2개, 삶은 감자 2개, 우유 2컵(=400ml)믹서기', '냄비에 믹서에 간 감자우유와 소금(1/4큰술)을 넣고 중약 불에서 저어가며 걸쭉한 농도로 끓인다.소금 1/4큰술냄비중약불취향에 따라 조금 더 붉은 농도를 원한다면 우유를 추가해요. 맛을 보고 부족한 간은 소금으로 맞추세요.', '그릇에 수프를 담고 후춧가루를 뿌린 뒤 노릇하게 구운 자투리 빵을 얹어 마무리.후춧가루 약간, 자투리 식빵 1줌 남은 식빵은 작게 주사위모양으로 잘라 버터(1큰술)와 함께 팬에서 노릇하게 볶아 준비하세요.']"
아웃백 양송이스프 만들기,양송이스프, 양송이 생크 버 양 우유 후 소,"['재료 : 양송이 한팩, 생크림, 버터, 양파, 우유, 후추, 소금', '우선 양송이를 얇게 썰어주세요', '썰어놓은 양송이를 냄비에 넣고 버터 크게 한스푼을 넣어주세요~', '살짝 볶은 후 양송이는 그릇에 따로 담아주세요', '이젠 루를 만들 차례~!!버터 크게 한스푼과 밀가루 크게 한스푼 넣어주세요', '우유 조금 넣어서 재빨리 볶아주세요', '완성된 루입니다!!', '완성된 루에 양송이 버섯을 넣어주세요', '우유 500ml를 냄비에 넣어주세요', '생크림은 반정도만 넣어주세요', '계속 저어가면서 스프를 걸죽하게 만들어주세요걸죽해지면 소금과 후추가루로 간을 해주세요', '완성된 양송이스프파슬리 가루를 뿌려주면 됩니다^^', '양송이 스프가 듬뿍 들어간 부드러운 스프에요아이들 간식으로 만들어보세요^^']"
