Menu,Ingredient,Recipe
치즈요리 쉬림프퐁듀 / 서울우유 에멘탈치즈와 새우만 있으면 우리집이 와인바!!,"['탕수육적당량', '탕수육소스2.5T', '파적당량', '청양고추1개', '홍고추1/2개', '양파적당량', '물적당량', '간장1T', '굴소스0.5T', '식용유4T', '고춧가루2.5T', '후추약간', '전분가루1T']","['새우는 흐르는 물에 깨끗이 씻어줘요.', '타코야끼 팬은 약불로 예열해줘요', '버터를 골고루 발라줘요', '모짜렐라 치즈를 팬의 ⅓ 만큼 넣어줘요.', '새우를 올려줘요.', '모짜렐라 치즈로 덮어줘요.', '서울우유 에멘탈치즈는 4등분 해줘요', '4등분한 에멘탈치즈를 올려줘요.', '새우가 붉은색이 될 때까지 익혀줘요.', '치즈가 녹으면 완성입니다.']"
서울우유 고다치즈 롤 카츠,"['옥수수캔5T', '토마토소스5T', '블랙올리브슬라이스1T', '서울우유치즈고다치즈5장', '베이컨3줄', '만두10개', '쪽파5T', '양파1/2개', '파프리카약간']","['불고기용 얇은 돼지고기에 소금과 후추를 뿌린다. 돼지고기 위에 김, 서울우유 고다치즈를 올린다.', '빙글빙글 말다.', '밀가루, 달걀액, 빵가루 순서로 붙인다.', '튀긴다.']"
<남은탕수육요리> 초간단!! 맛있는 라조육 만들기,"['닭가슴살100g', '두부1/2모', '대파1대', '양파1/2개', '양송이2개', '청양고추1~2개', '다진마늘1/2스푼', '서울우유고다치즈2장', '서울우유에멘탈치즈2장', '모짜렐라치즈2줌', '미니크로와상생지2개', '토마토소스5~6큰술', '후춧가루톡톡']","['집에서도 만드는 라조육! 우선 재료부터 준비해줍니다. 대파는 길게 썰어주고 양파는 채 썰어서 준비해주었어요. 청양고추 1개, 홍고추 반개는 송송 썰어준비해줍니다.(저는 냉동실에 있는 대파를 사용해주었어요.)대파, 양파, 청양고추, 홍고추', '그리고 양념장을 만들어둘거예요.물 약 100ml에 간장 1스푼, 굴소스 0.5스푼을 넣고 잘 저어준 후 대기시켜줍니다.물, 간장, 굴소스', '이제 라조육을 본격적으로 만들어보겠습니다!팬에 식용유 4스푼, 고춧가루 2.5스푼을 넣고 잘 섞어주며 고추기름을 만들어줍니다.식용유, 고춧가루- 불을 너무 세게 하면 고춧가루가 쉽게 탈 수 있어요! 불조절에 신경써주셔요. :)', '고추기름이 만들어졌다싶으면 미리 준비해둔 재료인 양파, 청양고추, 홍고추, 대파를 넣고 잘 볶아줍니다.양파, 청양고추, 홍고추, 대파', '이때 등장하는 탕수육!!배달해서 시켜먹고 탕수육라면으로도 먹고나서도 남은 탕수육과 탕수육소스입니다.이걸로 라조육을 만들어줄거예요.탕수육, 탕수육소스', '이제 아까 만들어둔 양념장을 부어주고 탕수육소스도 2.5스푼 부어줍니다. 그리고 후추도 톡톡 넣고 잘 섞일 수 있도록 저어서 끓여주세요.양념장, 탕수육, 후추', '전분가루 1스푼, 물 3스푼을 넣어 잘 섞어준 후 전분물을 미리 만들어둡니다. (저는 감자전분가루를 사용했어요.)라조육이 끓어오르면 전분물을 조금씩 넣어보며 원하시는 농도를 맞춰주세요.(너무 국같으면 안되고 약간 걸쭉한 느낌이 될 수 있게 전분물로 원하시는 농도를 맞춰주시면 됩니다.)전분가루, 물- 전분물은 만들어두고 시간이 조금만 지나도 전분가루가 가라앉으니 저어주신 후 사용해주세요.', '라조육을 원하는 농도로 맞추셨다면 남은 탕수육을 넣고 잘 볶아줍니다. 저는 탕수육이 너무 커서 먹기 좋게 잘라서 넣어주었어요. 남은 탕수육이 많은 양이 아니라 아쉬웠어요.탕수육', '라조육 완성입니다.남은 탕수육과 탕수육소스만 있으면 금방 만드는 요리죠!술안주로도 먹기 좋고 밥 위에 라조육소스와 탕수육을 올려서 비벼먹어도 맛있습니다. 탕수육이 남으면 보통 데워서 제일 많이 먹게 되는데 맛도 덜하고 고기도 뻑뻑해지고 질겨지잖아요. 그럴때는 탕수육라면이나 이렇게 라조육을 만들어드시면 새로운 요리로 더욱 맛나게 드실 수 있습니다.쉽고 간단하게 만드는 라조육! 남은 탕수육으로 이렇게 만들어드셔보셔요~']"
만두그라탕 서울우유치즈 고다치즈와 남은 파스타소스 활용하기,"['소갈비1kg', '양파1/2개', '양송이버섯3개', '대파1대', '다진마늘1/2숟가락', '페페론치노4개', '맛술1/2종이컵', '올리브오일3숟가락', '치즈1/2종이컵', '토마토소스1종이컵', '우유1/2종이컵', '생크림1/2종이컵', '갈비육수1/2종이컵', '버터1숟가락', '후추약간']","['쪽파와 파프리카, 양파와 베이컨은 잘게 썰어주고 옥수수콘 듬뿍,남은 파스타소스 넣어서 만두그라탕에 들어갈 재료들을 섞어줄게요오늘의 만두요리는 남은 파스타소스 활용하는 요리로,소스가 재료들과 충분히 섞일 정도로 준비해주면 되요', '잘게 썬 재료와 남은 파스타소스를 골고루 섞어서오븐용기에 재료들을 살살 펴서 깔아줬어요냉동만두는 그릇에 물 약간과 함께 3분 돌려서 먼저 익혀준 후재료들 위로 예쁘게 올려주고, 블랙올리브 슬라이스도 토핑해줬어요참고로 집에 버섯이 있다면 버섯도 잘게 썰어서 넣어주면 더 맛있어요 !!', '기존에는 피자치즈를 솔솔 뿌려줬는데오늘은 새로 사온 서울우유치즈 고다치즈를 올려줬어요생각보다 오븐용기가 커서 서울우유치즈 고다치즈 5장으로 겨우 덮이더라구요재료들이 충분히 덮일 정도로 슬라이스 치즈를 올려주세요 !180도로 예열된 에어프라이어에 8분간 돌려주면 OK조리시간도 짧고, 냉장고 털기 요리로 좋아서 자주 먹는데만두그라탕은 남은 파스타소스 활용하기 딱이거든요에어프라이어']"
♥[신혼밥상] 두부치킨 치즈그라탕,"['감자2개', '비엔나소시지4~5개', '콘옥수수1수저', '블랙올리브슬라이스약간', '튀김가루1.5수저', '소금2꼬집', '토마토소스2수저', '모짜렐라치즈적당량', '올리브유']","['담백 고소 웃음만개 재료 총집합!', '대파, 양파, 청양고추, 양송이 채썰기', '두부는 칼등으로 눕히면서 으깨주고 닭가슴살은 먹기 좋은 크기로 썰기', '부드럽고 고소한 인생치즈 고다치즈랑 깊고 진한 에멘탈치즈를 6등분 해주기', '크로와상생지는 치즈와 비슷한 크기로 자르기', '달군팬에 대파, 양파, 다진마늘 반스푼 넣고 볶기', '양파가 살짝 투명해지면 으깬 두부 넣기', '닭가슴살 넣고 후춧가루 적당히 톡톡 달달 볶기', '닭가슴살이 익어갈때 쯤 양송이와 청양고추 넣기', '토마토소스 5~6큰술 넣고 맛있게 볶기', '그릇에 두부닭가슴살 1/2 담고 정통 유럽 슬라이스치즈 2장 나눠 올리고 남은 두닭볶음으로 치즈 덮기', '모짜렐라치즈 듬뿍 올리기', '6등분한 치즈 2장 나눠 크로스로 풍미 올리기', '치즈 위에 바삭 끝판왕 크로와상생지 겹쳐 올리기', '오븐에 180도 온도 약20~22분 에어프라이어 180도 18~20분 굽기오븐']"
파티 요리로도 좋고 일품 요리로도 좋은 크림소갈비찜,"['순두부1봉지', '토마토소스6큰술', '모차렐라치즈100g', '체더치즈2장', '방울토마토5개', '슬라이스햄4장', '양파1/4개', '양송이버섯1개', '팽이버섯1/4개']","['끓는물에 맛술, 핏기를 뺀 소갈비를 넣는다소갈비는 찬물에 2시간 이상 담궈 핏기를 빼고 사용하세요 ', '중간중간 거품을 걷어주면서 25분 끓인 후 찬물에 헹군다1/2종이컵 분량의 갈비육수를 남겨주세요', '양파와 양송이버섯은 한입 크기로 썰고 대파는 송송 썬다', '올리브오일을 두른 팬에 익힌 소갈비를 넣고 노릇하게 굽는다', '구워진 고기를 빼고 다진마늘, 대파, 페페론치노, 양송이버섯, 양파를 넣고 볶는다', '양파가 투명해지면 토마토소스, 생크림, 우유, 갈비육수, 버터, 후추를 넣는다', '구운 소갈비를 넣고 중불에서 끓인다', '소스가 걸쭉해지면 치즈를 뿌려 완성한다']"
감자채피자 만들기,"['밥1/3공기', '두부50g', '토마토1/4개', '오이1/6개', '깻잎1장', '발사믹크림1작은술', '소금약간', '후춧가루약간']","['비엔나소시지는 뜨거운 물에 데쳐서 채로 건져줍니다.', '적당한 크기로 썰어 주세요.', '캔 옥수수는 뜨거운 물을 끼얹어주고 채에 바쳐서 물기를 빼 주세요.', '감자는 깨끗이 씻어서 껍질을 벗기고 가장 얇은 채칼로 얇게 채쳐주세요.', '감자채를 물에 담갔다가 여러 번 헹궈서 전분기를 제거해 줍니다.', '채에 받쳐서 물기를 제거해 주세요.', '물기를 뺀 감자채에 소금 두 꼬집,튀김가루 1.5수저를 넣고 잘 섞어 줍니다.', '달군 프라이팬에 올리브유를 두르고 감자채를 고르게 펼쳐주세요.', '중약불에 두고 뒤집개로 눌러가며 앞뒤로 노릇노릇 부쳐 줍니다.', '감자채전 위에 토마토소스를 고르게 펴서 발라줍니다.', '토마토소스 위에 피자치즈를 약간 뿌리고 비엔나소시지, 블랙 올리브,옥수수를 올려주세요.', '마지막으로 치즈를 전체적으로 고르게 올려줍니다.치즈가 녹을 때까지 팬에서익혀 주시거나 에어프라이어로 옮겨서 200도 8~10분 정도 구워주세요.', '완성입니다^^']"
순두부 그라탕 만들기 한끼 간단한 식사 순두부요리,"['남은미역국750ml', '찬밥3공기', '양파1/2개', '올리브유3큰술', '다진마늘1.5큰술', '우유250ml', '생크림80ml', '슬라이스치즈1개', '파마산치즈가루2줌', '소금1꼬집', '후추약간', '토핑새우6개']","['버섯은 좋아하는 버섯을 사용하고 좋아하는 재료로냉장고에 있는 재료를 사용하시면 됩니다베이컨 대신 햄을 사용했어요토핑 재료는 기호에 따라 가감해 주시면 됩니다양송이버섯은 슬라이스하고 양파는 채 썰고 햄도 다져줍니다방울토마토는 반으로 자르고 팽이버섯도 다져 줍니다', '순두부는 미리 소금과 후추를 뿌려서 재워둡니다이렇게 재워두면 수분이 빠져서 만들었을 때 더 맛있게 먹을 수 있어요', '모든 재료를 팬에 휘리릭 볶아주었어요그대로 용기에 담아 전자레인지에 돌려주어도 되지만한번 볶아준 다음 치즈를 올려 전자레인지에 돌려주어도 좋아요', '순두부 그릇에 담고 볶은 야채 올린 다음 체더치즈 올려줍니다', '모차렐라 치즈도 듬뿍 올려준 다음 전자레인지에 3분 돌려줍니다전자레인지', '부드러운 순두부 요리 식감도 부드럽고 포만감도 있어한 끼 식사로 딱입니다', '순두부 그라탕 만들기 어렵지 않지요누구나 쉽고 간단하게 만들어 먹을 수 있는 순두부 그라탕부드럽고 부담스럽지 않으면서 속까지 든든하답니다']"
나만의 브런치 만들기 누룽지 피자 만드는 법,"['떡국떡2컵', '양파1개', '건표고버섯1줌', '상추7장', '버터약간', '토마토퓨레1컵', '찢어먹는치즈6개']","['네모난 후라이팬에 밥을 얇게 펼친 후 10분정도 구워줍니다.밥1/3공기', '두부를 칼등으로 으깨줍니다.두부 50g', '으깬 두부에 소금과 후춧가루를 넣어 간합니다.소금 약간, 후춧가루 약간', '깻잎은 돌돌 말아 채썰어줍니다.깻잎 1장', '누룽지를 접시에 담은 후 양념한 두부를 올려줍니다.', '토마토는 동그랗게 자른 후 반 잘라주고 오이는 어슷썰기 하여 토마토→오이 순으로 올려줍니다.토마토 1/4개, 오이 1/6개', '채썬 깻잎을 잘 풀어준 후 토마토, 오이 위에 얹어줍니다.깻잎 1장', '발사믹크림을 뿌려줍니다.발사믹크림1작은술', '먹을 때는 가위로 잘라 먹습니다.']"
[간단 리조또] 남은 미역국 활용해서 미역 크림 리조또 만들기,"['소시지햄3개', '새송이버섯1개', '파프리카1/2개', '옥수수캔3스푼', '토마토소스5스푼', '케찹2스푼']","['팬에 올리브유 3큰술을 두르고 다진 마늘 1.5큰술과 다진 양파 1/2개를 넣고 달달 볶아줍니다.', '어느 정도 볶아지면 토핑용으로 쓸 새우를 넣고 후추를 살짝 뿌려준 후 볶아줍니다.', '새우는 잠시 그릇에 잠시 옮겨두고 찬밥 3 공기를 넣고 볶아줍니다.', '믹서에 간 미역국 750ml, 우유 250ml, 생크림 80ml를 부어줍니다.', '슬라이스 치즈 1장과 파마산 치즈가루 2줌을 넣어줍니다.', '소금 한 꼬집과 후추 약간을 뿌려줍니다.미역국 맛이 다 다르기 때문에 간을 보고 싱거우면 소금을 추가해 주세요!', '잘 저어가면서 졸아들 때까지 끓여줍니다.', '그릇에 담고 파마산 치즈가루를 살짝 올려주고 토핑으로 구워준 새우를 올려주면 완성입니다!']"
떠먹는 떡국떡피자 간식으로 굿!!,"['순두부1봉', '비엔나소세지5개', '시판토마토소스5T', '피자치즈적당량']","['양파는 잘게썰어녹인버터에 볶아 줍니다', '불린 표고버섯도 잘게썰어양파와 함께볶아요소금 한 꼬집 넣어주고쌈추도 잘게썰어 볶아 줍니다', '시판 토마토퓨레넣고 쉐킷쉐킷~~토마토퓨레대신파스타소스 사용해도 됩니다', '떡국떡은 흐르는 물로 한 번 헹궈주고팬에 올려 수분 날려 줍니다', '만들어둔 소스떡국떡위에 담아 줍니다', '치즈 올려주는데요모짜렐라 치즈가 없어서 찢어먹는치즈로대신했어요취향껏 치즈 올려주고뚜껑덮어 약불로 치즈 녹도록 둡니다']"
만두피로 만든 맛있는 또띠아!!!,"['만두피6장', '노랑파프리카1/4개', '빨강파프리카1/4개', '옥수수캔5스푼', '토마토스파게티소스4스푼', '어묵1개', '모짜렐라치즈2스푼', '파슬리가루약간']","['만두피로 만들어본 또띠아 덕분에 오늘의 간식이 풍성해졌습니다.', '파프리카,소시지햄,새송이버섯을 잘게 썰어서 준비합니다.', '옥수수캔은 물기를 뺀후에 함께 넣어서 토마토소스와 케찹을 넣은후 버무려 주세요.', '만두피는 동그란 반달모양으로 구워주세요.은박지를 이용해서 돌돌돌 말아준후 만두피속에 넣어서 동그란 반달 모양으로 구워주면 모양이 잘 잡힌답니다.', '반달모양으로 노릇노릇하게 구워주세요.뚜꺼울수 있으니 조심해서 뒤집어 가면서 구워줍니다.', '미리 준비해준 재료들을 만두피속에 넉넉하게 넣어주세요.', '모짜렐라치즈와 파슬리가루를 솔솔 뿌려준후 에어프라이어 180도 10분간 조리해주세요.에어프라이어', '만두피로 만든 또띠아가 치즈가 녹으면서 먹음직 스럽습니다.', '어떤 접시에 올려도 너무 예쁜 또띠아가 완성이 되었습니다.', '가족들이 간식으로 자주 해먹는 또띠아 오늘도 저희집 식탁이 풍성해졌습니다.', '바삭바삭한 만두피가 어찌나 바삭바삭 하던지요~ 또띠아 맛이 최고였습니다.']"
