Menu,Ingredient,Recipe
브로콜리 크림스프,"['삶은고구마2개', '양파1/2개', '식용유1/2큰술', '물2컵', '치킨스톡1개', '우유적당량', '굵은후추조금', '삶은고구마껍질조금.']","['먼저 약간의 브로콜리를 데쳐서 준비합니다. 전 데쳐서 먹던 브로콜리가 있어서 그걸로 사용했어요. 치킨스톡은 따뜻한 물 50ml 에 미리 녹여서 준비합니다. 달군 팬이나 냄비에 불을 약불로 줄이고 버터를 녹입니다.', '버터는 금방 타니까 지켜보고 있다가 버터가 녹으면 밀가루를 넣고 고루 섞으면서 타지않게 볶아주세요. 이것이 스프의 기본이 되는 루를 만드는 과정인데 이 과정에 따라 스프맛이 좌우되니까 태우지않게 주의하세요.', '약간 갈색빛이 돌면서 구수한 냄새가 나면', '우유를 조금씩 넣으면서 멍울이 없도록 계속 저어주세요.', '여기에 치킨스톡 녹인 물도 넣어주세요.', '밑이 눌을 수 있으므로 약불에서 계속 저어줘야 합니다.', '거품기로 계속 젓다보면 어느순간 농도가 뻑뻑해지는데 이때 데친 브로콜리를 약간 다져서 넣어주고 나머지는 장식으로 남겨두세요. 소금과 후추로 간을 한 다음 불을 끄고 좀 더 저어주세요. 남은 열기에 밑이 눌을 수 있어서 그러는 겁니다. 치킨스톡이 들어갔으므로 소금은 간을 보고 조금만 하세요. 만약 치킨스톡이 없다면 소금과 후추로만 하셔도 되지만 맛은 좀 덜해요.', '브로콜리 크림스프를 그릇에 담고 남겨 둔 브로콜리를 장식으로 올린다음 맛있게 드시면 됩니다. 그루통이나 빵이 있으면 찍어서 드셔도 맛있어요.']"
뜨끈한 아웃백 감자 스프 !! 이제 집에서 즐긴다. ,"['바나나2개', '우유300ml', '버터1Ts', '밀가루1Ts']","['감자 2개를 깨끗이 씻어 쪄줍니다.', '쪄준 감자를 1개반을 우유와 생크림과 함께 믹서에 갈아줍니다. 나머지 반개는 잘게 잘라 둡니다.', '냄비에 버터를 두른 뒤, 다진 양파를 볶습니다.', '믹서에 간 감자를 냄비에 넣어줍니다. 육수와 남은 감자를 넣어 소금간을 하여 중불에서 끊여 줍니다. (육수는 맹물로 대체 하셔도 됩니다.)', '끊인 스프에 파마산 치즈를 1큰술 넣어 같이 끊여 줍니다.', '구운 베이컨과 체다 치즈는 잘게 잘라둡니다.', '그릇에 담은 감자 스프위에 베이컨과 체다 치즈, 파슬리 가루를 위에 얹어 줍니다.']"
깨쟁이요리☆최고의브런치-양송이 크림스프 ,"['고구마1개', '단호박1/5개', '사과1/5개', '감자1/4개', '양파1/5개', '월계수잎1개', '닭가슴살1덩어리', '식빵1개', '물100ml', '우유200ml', '생크림200ml', '버터1T', '치킨스톡1T']","['[양송이 크림스프]양파.양송이.대파.감자 채썰기', '냄비 버터.야채볶다가 밀가루1Ts넣기', '치킨스톡넣고 반정도 쫄면 우유.치즈.생크림넣고 야채 무를때까지끓여주기', '믹서로갈아 냄비에넣고 소금.후추']"
호박고구마스프,"['흰강낭콩1컵', '샐러리2대', '파프리카1개', '당근1/2개', '양파1/2개', '토마토퓨레1.5컵', '물2L', '통후추3g', '올리브오일2T', '다진마늘1/2T', '소금1t', '딜또는고수약간', '무염버터40g', '파프리카가루1/2T', '밀가루3T']","['고구마는 깨끗이 씻은 후에 껍질을 벗겨서 찌기 좋은 크기로 잘라줍니다. 호박 고구마를 사용했구요.', '양파는 곱게 채썰어둡니다.', '조림용 뚜껑으로 찜기를 사용했구요. 물을 냄비에 넣고 소주잔으로 높이를 만들어 준 다음 조림용 뚜껑을 올려줍니다. 자른 고구마를 넣고 뚜껑을 덮어준 다음 15-20분간 쪄줍니다.', '또 다른 냄비에 버터 1조각을 넣고 노릇하게 볶아줍니다. 양파는 오래 볶아주어야 스프 맛이 좋아집니다. ', '볶은 양파와 찐 고구마를 넣고 물을 1컵반 부어서 끓여줍니다. 고구마는 잘 익어서 주걱으로 섞다보면 저절로 으깨질 정도입니다. ', '뚜껑을 덮고 푹 익을 때까지 익혀주다가 도깨비 방망이로 갈아줍니다. 도깨비 방망이가 없으신 분들은 한 김 식힌 후에 믹서에 갈아주시면 됩니다. 그리고 불을 끄고 우유를 조금씩 넣어 가며 갈아줍니다. 우유는 너무 뜨거우면 단백질이 응고되는 성질이 있어 반드시 불을 끄고 넣어주세요. 우유도 1컵 반이 들어갔습니다. 생크림을 우유랑 섞어서 넣어도 되구요. 또는 우유 없이 생크림만 넣어도 됩니다. 취향에 따라 만드시면 되구요.', '파마산 치즈 가루입니다. 없으면 생략해도 가능하나 넣어주면 풍미가 좀더 좋은 것 같네요. 파마산 치즈가루를 1큰술 넣어주고 소금을 톡톡 2번 넣어 완성합니다. 고구마가 달아서 설탕을 넣지 않았구요, 맛없는 고구마나 더 달게 드시려면 설탕을 추가하셔도 됩니다. 소금은 단맛을 더 상승시켜주기에 조금 넣어주면 더 달게 느껴지지요. ', '팬에 올리브유 반 큰술을 넣어주고 식빵 속살을 네모지게 잘라 노릇하게 구워줍니다.']"
"삼시세끼 콘스프 만들기, ","['닭고기반컵200g', '토마토1개', '계란1개', '소금4꼬집', '후추약간', '파슬리약간', '전분1T', '참기름0.5T']","['양파반개는 다져서 준비해 주세요,', '삶은 감자는 으깨 놓고,옥수수도 알갱이만 칼로 회 뜨듯이 떠서 준비해 주세요~', '냄비에 다져놓은 양파와 버터1숟갈을 넣고, 볶아 줍니다,', '센불에서 볶으면 양파가 탈 수 있으니,중불이나 약불에서 양파가 푹~~익도록 볶아주세요,', '볶은 양파에 우유 반컵과 감자와 옥수수를 넣어주세요, 여기까지 보시면 삼시세끼에서는 옥수수를 절구에 넣어서 으깬뒤에 넣던데 하시는 분들 계실텐데요,', '암요, 한번 갈아줘야지요,ㅋㅋ근데 이것의 단점은 처음에 돌릴때 내용물이 튄다는 점,ㅎㅎ냄비뚜껑을 방패삼아 몇번 돌려 주시구요,내용물이 갈리고나면 덜 튀어요,핸드블랜더가 없으시거나 내 주방이 더러워 지는건 싫으시다 하시는 분은,옥수수 알갱이 먼저 갈아서 사용하시는걸 추천드립니다~^^', '곱게 갈려진 스프예요,이상태에서 우유로 농도를 조절해주실건데요,', '이게 끓이면 끓일수록 스프의 점도보다는 죽이 되어 가더라구요, ㅎㅎ우유를 조금씩 넣어가면서 조절해주세요,빠르게 우유와 섞어주시고,', '내가 원하는 점도가 나왔다 싶으면,소금을 넣어서 간을 맞춰 주세요,미리 후추를 넣어주셔도 좋구요,드실때 뿌려서 드셔도 좋아요,저는 후추는 넣지 않고 마무리를 하고,그릇에 담고 후추와 파슬리가루를 뿌려줬어요,']"
호박고구마 표고수프,"['쁘띠첼미초스트로베리자스민40g', '물20g', '얼음100g', '우유120g', '생딸기1개', '애플민트약간', '쁘띠첼미초스트로베리자스민50g', '생크림100g', '딸기100g', '우유50g', '꿀10g', '얼음3개', '애플민트약간', '쁘띠첼미초스트로베리자스민35g', '꿀5g', '레몬슬라이스1개', '딸기1/2개', '뜨거운물100g']","['호박고구마는 껍질째 찜솥에반만 익혀주세요.껍질을 벗긴후 깍뚝썰기해주시고 표고버섯은 물에 불려서 같은 크기로썰어주세요.', '냄비에 양파.마늘을 볶다가표고버섯.대파를 넣어 볶아주세요.고구마를 넣고볶은후표고버섯 불린물 5큰술을넣어 살짝 끓여주세요', '2에 우유를 넣고치킨스톡을 넣어 끓여주세요', '3이 기포가 올라오면아몬드를 넣어 끓이다가블랜더로 갈아주세요', '다시 냄비에 4를 붓고끓이다가 기포가 올라올때생크림을 넣어 저어준후보글보글 끓으면 불을 끄고취향껏.소금.후추를 넣어주세요', '완성접시에 5를 담고깍뚝썬 고구마를 얹어파슬리가루를 뿌려주세요색도 이쁘고.구수한 호박고구마 표고 수프영양식입니다.입맛없을때 너무 좋네요']"
따뜻하고 속이 든든한 감자스프만들기,"['감자2개', '양파1개', '올리브유1T', '물250ml', '우유250ml', '체다치즈1장', '소금0.3T', '후추약간', '식빵크루통선택']","['감자는 얇게 썰어주시고 양파는 채썰어주세요', '달구어진 팬에 버터를 두르고', '양파를 먼저 볶아주시는데 오래 볶아 주실 수록 훨씬 맛나답니다 ( 카레 스프 만들때 양파는 캐러맬 색깔이 날때까지 볶아주시면 훨씬 깊은맛을 느낄 수 있어요)', '갈색이 날때까지 약한 불에서 볶아주었어요 ( 딴짓 하다가 조금 태웠어요 ㅎㅎ)', '갈색빛이 도는 양파에 감자를 넣어주신다음 함께 볶아주세요', '감자가 투명해지면 우유또는 생크림 500cc 를 넣어주세요 ( 개인적으로는 생크림이 훨씬 더 고소하고 맛나던데 각자 취향에 맞게 선택해주세요)', '생크림을 넣고 잠시 끓여주세요 농도를 보아가며 너무 되직하다 싶으면 물을 조금 추가해주세요', '슬라이스치즈 두장을 넣어 녹여주신다음 소금 후추로 간을 맞춰주세요', '마지막으로 믹서기로 갈아주세요 저는 감자알갱이 씹히는 식감이 좋아서 너무 곱게 갈진 않았어요', '스프에 올릴 크루통을 만들어볼께요', '식빵을 큐브모양으로 잘라서', '기름기 없는 팬에 살짝 구워주시면 됩니다', '감자스프에 크루통을 올리고 파슬리로 장식하면 맛있고 고소한 감자스프 완성입니다']"
영화속요리 14탄 소울키친 속 토마토가스파초 ,"['팽이버섯', '코코넛밀크', '토마토', '파말', '식용유']","['토마토, 양파, 오이, 피망을 보올에 담아주세요', '재료가 담긴 보올에 식초, 올리브오일, 소금약간을 넣어줘요', '도깨비 방망이나, 믹서기에 넣어 잘 갈아주면 완성']"
"고구마 크림스튜, 나만의 꿀팁 4가지(농식품정보누리 제철레시피 따라하기)","['양배추200g', '토마토1개', '치킨파우더1개', '월계수잎2장', '소금1꼬집', '후춧가루1꼬집', '물300ml']","['- 재료준비- 저는 피망 대신 빨간. 노란 파프리카와 브로콜리, 닭가슴살을 준비했어요.', '- 나만의 꿀팁 재료준비- 스튜 즐기기 기본 인 ""빵""- 파스타로 즐길 수 있는 ""파스타 면""- 크림스튜의 느끼함을 잡아 줄 ""페페론치노""- 크림카레로 변신시켜 줄 ""카레가루""- 로제로 변신시켜 줄 ""토마토소스""', '- 고구마 사방 2cm 크기로 썰기- 피망(파프리카) 안의 심과 씨를 제거하고 넓게 펴 사각형으로 썰기- 양파도 피망(파프리카)과 같은 크기로 썰기- 제가 준비한 브로콜리도 다른 채소와 같은 크기로 썰어 준비해요.', '- 닭다리살(닭가슴살)을 한입 크기로 썬 후 밑간 재료 넣어 버무리기', '- 깊은 팬을 달궈 식용유, 닭다리살(닭가슴살)을 넣고 센 불에서 2분간 볶기', '- 다음 고구마, 양파 넣어 3분간 더 볶기', '- 생크림, 물, 소금 1/2작은술 넣고 끓어오르면 중간 불로 줄여 10분간 끓이기- 피망(파프리카,+브로콜리)을 넣고 1분간 저어가며 끓이기', '- 통후추와 소금으로 부족한 간 더하기그럼 농식품정보누리 제철레시피 따라하기 고구마 크림스튜 완성~!', '- 스튜 즐기기에 기본 인 빵은 마른 팬에 앞 뒤 노릇하게 구워 준비하기', '나만의 꿀팁 4가지 만들기- 첫번째, 완성 후 페페론치노를 넣어 느끼함 잡아주기', '- 두번째, 완성 후 입맞에 맞게 카레가루를 넣어 ""고구마 크림카레스튜"" 로 즐기기Tip. 시판용 카레가루에 간이 되있으니 크림스튜만들 때 소금은 생략해주세요. 카레가루 넣은 다음 부족하면 그 때 넣으면 돼요.', '- 세번째, 완성 후 입맞에 맞게 토마토소스 넣어 ""고구마 로제스튜"" 로 즐기기Tip. 시판용 스파게티 소스를 준비하면 돼요. 만약 신맛이 있다면 설탕을 조금 넣어보세요. 설탕이 신맛을 잡아준답니다.', '- 네번째, 끓는 물에 소금 반큰술과 오일 반큰술 넣고 스파게티 면을 삶아 ""파스타"" 처럼 즐기기Tip. 스파게티 면이나 짧은 숏파스타 면도 좋아요.', '- 이렇게 하면 고구마 크림스튜 나만의 꿀팁 4가지 모두 완성~!!']"
"간단 고구마 수프 만드는 법, 삶은 고구마 활용 요리","['감자2개', '양파1/2개', '올리브유약간', '물2종이컵', '생크림2종이컵', '그라노파다노1숟가락', '소금1/3숟가락', '후추약간', '떡적당량']","['삶은 고구마는 껍질을 벗기고 보통 굵기로 적당히 자른다.', '양파를 가늘게 채 썰어 식용유 두른 팬에서 숨이 죽을 정도로 볶는다.', '양파가 숨이 죽게 볶아졌으면 삶은 고구마를 넣는다.', '물 붓고 치킨스톡 넣어 끓이다가 국물이 자작자작 남을 정도가 되면 불을 끄고 식힌다.', '끓여서 식힌 고구마, 양파를 믹서에 넣고 우유를 부어가며 곱게 갈아 완성한다.']"
바나나 스프 ( banana soup ),"['껍질벗긴밤6개', '감자1개', '양파1/2개', '두유500ml', '버터2조각', '밀가루2스푼', '소금', '후추약간씩']","['바나나는 껍질을 제거하고 잘라 준다.', '믹서기에 바나나, 우유를 넣고 갈아 준다.', '프라이팬에 밀가루, 버터를 넣고 화이트루 를 만든다.', '화이트루에 갈아 놓은 바나나를 넣고 끓여 준다.']"
고구마&단호박크림스튜,"['군고구마3개', '생크림250ml', '뜨거운물250ml', '양파1/4개', '소금', '후추', '식빵1개', '베이컨1줄']","['고구마1개.단호박1/5.사과1/5.양파1/5 감자1/4 껍질벗겨 얇게편썰어주세요', '시간단축을 위해고구마는 미리익혀 깍뚝썰어주세요', '냄비에 버터.고구마.양파.단호박.사과볶습니다.', '물100ml.치킨스톡1T월계수잎1개넣고 끓이세요', '호박이 부드럽게 익으면월계수 건져내고 믹서기갈기(도깨비방망이 활용하면 편리해요)반쯤익혀 깍뚝썰은 닭가슴살.생크림200ml.우유200ml.넣고걸죽해질정도로 끓여주세요', '후라이팬에 구워둔 토스트 준비', '부드러운 스튜에 소금.후추넣고 마무리!']"
" 토마토 흰강낭콩 스프, 야채수프 건강하게","['인삼1뿌리', '식용유4T', '참기름2T', '양파1개', '소금1꼬집', '풀무원물만두10개', '마늘10개', '식빵1쪽', '소와소나무)체다치즈1장', '유기밀가루2T', '아카시아꿀1T', '화이트와인1컵', '파슬리가루1꼬집', '고칼슘우유1컵']","['먼저 요리를 시작하기 전, 흰강낭콩에 물 300ml를 넣고 10시간 동안 불려주세요. 이때 불리고 남은 콩물은 버려주고, 체에 밭쳐 물기를 빼주세요~ 삶을 때 함께 넣지 않아요.', '불린 콩을 물(2L)에 넣어 센불에서 끓여주세요. 그리고 부글부글 끓어오르면 약불에서 뚜껑을 덮어 25분 동안 삶아주면 된답니다. ', '파프리카, 당근, 샐러리, 양파는 잘게 다져주세요. ', '예열된 냄비에 버터를 넣고, 녹으면 밀가루 3T을 넣은 다음 약불에서 7분 동안 계속 저어주세요.', '어느 정도 농도가 뭉근해졌으면, 파프리카 가루를 넣고 30초 더 볶아주면 된답니다. ', '예열된 냄비에 올리브오일, 다진 마늘을 넣고 중불에서 1분 볶아주세요.', '그리고 잘게 썰은 야채들을 넣고 중센불에서 10분 동안 계속 볶아주면 된답니다. 야채가 타질 수 있으니, 콩 끓고 있는 물을 조금씩 넣어가며 볶아주는 걸 추천~', '토마토 퓨레를 넣고 3분 더 볶아준 다음,', '볶은 야채들 쪽에 흰강낭콩, 콩 삶은 물과 아까 만들어 놓은 루를 넣어 끓여주세요. 그리고 부글부글 끓어오르면 약중불에서 35분 + 약불에서 10분 정도 뚜껑을 덮어 더 끓여주면 된답니다.', '마무리로 소금, 통후추를 넣어주면 끝.', '취향에 따라 딜, 고수를 넣어주면 색다르게 즐기기 좋답니다♥ ']"
